Updated On,State,Total Doses Administered,Sessions,Sites,First Dose Administered,Second Dose Administered,Male (Doses Administered),Female (Doses Administered),Transgender (Doses Administered),Covaxin (Doses Administered),CoviShield (Doses Administered),Sputnik V (Doses Administered),AEFI,18-44 Years (Doses Administered),45-60 Years (Doses Administered),60+ Years (Doses Administered),18-44 Years (Individuals Vaccinated),45-60 Years (Individuals Vaccinated),60+ Years (Individuals Vaccinated),Male (Individuals Vaccinated),Female (Individuals Vaccinated),Transgender (Individuals Vaccinated)
23/03/2022,Odisha,62859495,1838874,2147,33330551,28647298,30437462,31525515,14833,10519373,52006193,5954,914,34988530,14705740,9719695,0,0,0,0,0,0
23/03/2022,Chandigarh,2055463,18490,53,1128513,900503,1155225,873393,398,100445,1953493,0,177,1333516,424888,228322,0,0,0,0,0,0
23/03/2022,Ladakh,453712,4832,32,231579,189046,239082,181492,49,21940,427897,0,20,273719,84276,75160,0,0,0,0,0,0
23/03/2022,Lakshadweep,120958,890,4,61232,57180,63031,55375,6,6784,112488,0,18,66243,30353,17409,0,0,0,0,0,0
23/03/2022,West Bengal,133474524,2189704,3323,70657862,61008351,64469152,67172656,24279,19034064,113905420,84733,4802,74792661,32929218,19475485,0,0,0,0,0,0
23/03/2022,Tripura,5161401,331708,353,2795787,2295949,2581889,2509075,769,395047,4739821,0,232,2754007,1427845,738692,0,0,0,0,0,0
23/03/2022,Himachal Pradesh,12544669,87902,525,6406627,5945762,6363789,5985643,2951,779565,11683803,2974,816,6854182,2912380,2098080,0,0,0,0,0,0
23/03/2022,Karnataka,102990427,6649776,5187,52559092,49107335,51431922,50216176,18260,17215734,85349503,113887,4802,59513233,23438523,15270044,0,0,0,0,0,0
23/03/2022,Sikkim,1116107,9136,28,565202,519803,590652,493944,406,63135,1051977,0,322,721454,214083,132854,0,0,0,0,0,0
23/03/2022,Haryana,41646446,1243356,835,23026175,18358933,22611024,18764921,9153,7791206,33664696,82627,1463,26016433,8144451,5706485,0,0,0,0,0,0
23/03/2022,Andaman and Nicobar Islands,664859,5171,22,331599,323190,349480,305198,110,41878,620348,0,13,390644,159972,77361,0,0,0,0,0,0
23/03/2022,Jammu and Kashmir,21958035,940327,1190,10906213,10730560,11903341,9729444,3983,2827160,18995117,0,297,12651558,4933827,2763732,0,0,0,0,0,0
23/03/2022,Manipur,2772325,88578,148,1530564,1176844,1388740,1317991,677,153465,2613474,2561,170,1634703,651694,355560,0,0,0,0,0,0
23/03/2022,Uttar Pradesh,297171880,14301929,7866,165718472,129083276,151689466,142995125,116877,57341241,239625745,54683,3403,182915121,59799246,34393129,0,0,0,0,0,0
23/03/2022,Meghalaya,2395599,240915,326,1371676,994042,1215719,1149690,309,84651,2309969,0,321,1630152,502616,191865,0,0,0,0,0,0
23/03/2022,Chandigarh,2055463,18490,53,1128513,900503,1155225,873393,398,100445,1953493,0,177,1333516,424888,228322,0,0,0,0,0,0
23/03/2022,Himachal Pradesh,12544669,87902,525,6406627,5945762,6363789,5985643,2951,779565,11683803,2974,816,6854182,2912380,2098080,0,0,0,0,0,0
23/03/2022,Nagaland,1568894,51619,74,878593,666704,848705,696335,257,91080,1470112,7299,72,1039855,311817,144949,0,0,0,0,0,0
23/03/2022,Odisha,62859495,1838874,2147,33330551,28647298,30437462,31525515,14833,10519373,52006193,5954,914,34988530,14705740,9719695,0,0,0,0,0,0
23/03/2022,Tripura,5161401,331708,353,2795787,2295949,2581889,2509075,769,395047,4739821,0,232,2754007,1427845,738692,0,0,0,0,0,0
23/03/2022,Tamil Nadu,101912293,3394526,2819,56880357,44381894,49336996,51905127,20083,16804516,84348129,98797,1028,57639297,24872947,14810456,0,0,0,0,0,0
23/03/2022,Andhra Pradesh,90223987,6175605,2491,44021492,44603618,42840430,45767197,17426,17409209,71822452,63707,1602,46465022,24647947,13185993,0,0,0,0,0,0
23/03/2022,West Bengal,133474524,2189704,3323,70657862,61008351,64469152,67172656,24279,19034064,113905420,84733,4802,74792661,32929218,19475485,0,0,0,0,0,0
23/03/2022,Maharashtra,159424097,5701583,6299,88231781,69471565,83897638,73771920,33722,25723595,132896192,264670,6180,91867313,35516911,25455511,0,0,0,0,0,0
23/03/2022,Goa,2670540,24560,38,1404988,1233647,1466429,1171924,278,153383,2506869,0,634,1564601,598579,409248,0,0,0,0,0,0
23/04/2021,Delhi,2891857,71000,529,2347381,544476,0,0,0,866767,2025090,0,793,0,0,0,311497,1197830,837853,1370063,976915,403
23/04/2021,Nagaland,171602,10450,75,136694,34908,0,0,0,0,171602,0,34,0,0,0,31127,69010,36541,82296,54389,9
23/04/2021,Rajasthan,12009834,857427,4142,10178146,1831688,0,0,0,564359,11445475,0,412,0,0,0,604388,4529947,5042320,5140847,5035933,1366
23/04/2021,Uttar Pradesh,11623304,928524,6183,9679629,1943675,0,0,0,1095389,10527915,0,1112,0,0,0,946539,4603057,4126955,5443500,4234615,1514
23/04/2021,Madhya Pradesh,7774354,308207,2047,6871962,902392,0,0,0,705551,7068803,0,431,0,0,0,508281,3442531,2920209,3671408,3199738,816
23/04/2021,Telangana,3811861,214731,1450,3332501,479360,0,0,0,571385,3240476,0,367,0,0,0,325257,1744777,1261930,1716318,1615538,645
23/04/2021,Haryana,3429738,208280,1538,2983811,445927,0,0,0,406664,3023074,0,816,0,0,0,230569,1300058,1451612,1535024,1448398,389
23/04/2021,Punjab,2811886,464015,3676,2526188,285698,0,0,0,260445,2551441,0,107,0,0,0,306233,1211804,1007760,1436640,1089281,267
23/04/2021,Assam,1960809,170580,1402,1556972,403837,0,0,0,342507,1618302,0,162,0,0,0,216166,820046,520649,860686,696098,188
23/04/2021,Tripura,984781,105710,700,811199,173582,0,0,0,0,984781,0,60,0,0,0,61864,476714,272549,420260,390839,100
23/04/2021,Lakshadweep,20544,1000,10,16836,3708,0,0,0,0,20544,0,0,0,0,0,1606,9935,5294,9689,7144,3
23/04/2021,Chhattisgarh,5272734,453245,3634,4686119,586615,0,0,0,74984,5197750,0,541,0,0,0,345839,2705069,1634863,2276833,2408793,493
23/04/2021,Karnataka,8446284,826360,7407,7334071,1112213,0,0,0,829495,7616789,0,2493,0,0,0,642102,3398784,3291423,3469082,3864056,933
23/04/2021,Sikkim,182621,12450,68,152278,30343,0,0,0,0,182621,0,213,0,0,0,16181,86446,49638,81780,70477,21
23/04/2021,Meghalaya,203223,35250,279,151994,51229,0,0,0,0,203223,0,233,0,0,0,36111,76988,38869,77501,74479,14
23/04/2021,Ladakh,94316,3800,26,71353,22963,0,0,0,0,94316,0,2,0,0,0,8954,34836,27542,38528,32820,5
23/04/2021,Kerala,6628388,172728,1247,5673943,954445,0,0,0,339373,6289015,0,2300,0,0,0,459063,2228506,2985696,2559741,3113525,677
23/04/2021,Bihar,6270782,448930,2793,5415848,854934,0,0,0,340190,5930592,0,178,0,0,0,409756,2251242,2753897,2756624,2658582,642
23/04/2021,Uttarakhand,1810870,138370,694,1491294,319576,0,0,0,516,1810354,0,276,0,0,0,129379,695227,666492,750046,741027,221
23/04/2021,Manipur,174249,8800,84,119440,54809,0,0,0,0,174249,0,66,0,0,0,53068,52755,13578,79346,40089,5
23/04/2021,Puducherry,179593,10800,65,160575,19018,0,0,0,74,179519,0,15,0,0,0,30975,73759,55783,81029,79525,21
23/04/2021,Dadra and Nagar Haveli and Daman and Diu,90101,5400,54,76716,13385,0,0,0,0,90101,0,85,0,0,0,9866,47974,18865,45761,30952,3
23/04/2021,Andhra Pradesh,5554779,286490,2187,4464620,1090159,0,0,0,1028859,4525920,0,316,0,0,0,743348,2028790,1691548,2267153,2196954,513
23/04/2021,Tamil Nadu,5205556,675120,5380,4323326,882230,0,0,0,745060,4460496,0,106,0,0,0,607068,2118184,1596851,2236387,2086468,471
23/04/2021,Jammu and Kashmir,1924526,185550,1562,1632265,292261,0,0,0,0,1924526,0,98,0,0,0,175173,847320,609614,984732,647259,274
23/04/2021,Goa,289688,9200,64,230437,59251,0,0,0,0,289688,0,541,0,0,0,18836,104536,107051,116263,114157,17
23/04/2021,Jharkhand,2935365,310601,2656,2532881,402484,0,0,0,242888,2692477,0,359,0,0,0,252666,1172013,1107813,1293553,1239087,241
23/04/2021,Himachal Pradesh,1497988,99800,848,1322767,175221,0,0,0,2,1497986,0,639,0,0,0,67232,669652,585772,639059,683510,198
23/04/2021,Andaman and Nicobar Islands,94166,4200,42,85201,8965,0,0,0,0,94166,0,1,0,0,0,5878,52529,26791,46215,38978,8
23/04/2021,Arunachal Pradesh,204501,14300,115,159167,45334,0,0,0,0,204501,0,257,0,0,0,34388,90440,34311,89577,69519,71
23/04/2021,Mizoram,206177,17500,56,166665,39512,0,0,0,0,206177,0,493,0,0,0,21278,87234,58134,84167,82491,7
23/04/2021,Odisha,5508466,228065,1311,4720273,788193,0,0,0,362141,5146325,0,183,0,0,0,301881,2192649,2225304,2453778,2265820,675
23/04/2021,Chandigarh,169439,8800,66,134397,35042,0,0,0,0,169439,0,85,0,0,0,20299,63586,50504,78944,55447,6
23/04/2021,Maharashtra,13999938,889740,5950,12184886,1815052,0,0,0,1568825,12431113,0,3518,0,0,0,1244034,5806225,5133050,6571578,5611811,1497
23/04/2021,Gujarat,11266124,963281,6677,9412213,1853911,0,0,0,1085356,10180768,0,940,0,0,0,1055109,4507340,3847361,4986233,4424885,1095
23/04/2021,West Bengal,9780255,622920,3552,8139244,1641011,0,0,0,1060048,8720207,0,1004,0,0,0,789426,3818947,3530013,4365184,3773140,920
23/04/2022,Odisha,65300055,1736873,1756,34356414,29858044,31529728,32669465,15226,11030792,52893811,5954,936,35606389,14850334,9981897,0,0,0,0,0,0
23/04/2022,Meghalaya,2442021,95284,119,1390274,1016809,1233291,1173481,311,95799,2334617,0,322,1649490,505851,194824,0,0,0,0,0,0
23/04/2022,Dadra and Nagar Haveli and Daman and Diu,1397206,19091,34,774425,612374,921088,465417,293,66952,1307993,0,0,138,1041344,209376,0,0,0,0,0,0
23/04/2022,Kerala,53950656,436968,831,28329180,24202927,25052311,27464633,15129,6826142,46872944,72418,3060,25183950,14090660,12510007,0,0,0,0,0,0
23/04/2022,Himachal Pradesh,12817034,83940,405,6550227,6009517,6469086,6087637,3015,790721,11770548,2974,821,6877660,2916551,2159704,0,0,0,0,0,0
23/04/2022,Nagaland,1610652,16220,23,897609,685690,866367,716669,263,101210,1489261,7348,74,1054668,314125,147878,0,0,0,0,0,0
23/04/2022,Ladakh,464924,1699,7,235821,192195,242725,185238,51,23424,433052,0,20,275565,84705,78295,0,0,0,0,0,0
23/04/2022,Jammu and Kashmir,22570969,845008,896,11246521,10946735,12188607,10000564,4080,2951225,19096531,0,305,12709957,4943264,2810037,0,0,0,0,0,0
23/04/2022,Maharashtra,163925028,5098007,4308,90150456,71605340,85914243,75806281,35207,26393264,135021187,265038,6282,93252291,35880091,26029980,0,0,0,0,0,0
23/04/2022,Mizoram,1568887,4645,6,859842,675554,768809,766290,296,92155,1448993,0,1229,932153,322296,200677,0,0,0,0,0,0
23/04/2022,Meghalaya,2442021,95284,119,1390274,1016809,1233291,1173481,311,95799,2334617,0,322,1649490,505851,194824,0,0,0,0,0,0
23/04/2022,Manipur,2827523,21207,59,1553514,1197896,1410029,1340690,691,163776,2643408,2610,174,1652456,657842,362667,0,0,0,0,0,0
23/04/2022,Uttar Pradesh,310830395,15020915,8581,170346178,137797524,158364394,149658424,120603,60703760,245831442,54966,3491,188288872,60892696,35217155,0,0,0,0,0,0
23/04/2022,Sikkim,1144111,3500,6,582685,525619,601880,506011,410,67636,1058844,0,356,724692,214431,136779,0,0,0,0,0,0
23/04/2022,Jharkhand,39225245,761093,1059,23076944,15848885,19608069,19308450,9295,7903321,30746020,10875,3992,24098684,7746088,4653095,0,0,0,0,0,0
23/04/2022,Telangana,62244597,7471174,2488,32046515,29554579,30994037,30594617,12413,10194439,50708494,143907,5410,36056688,13627802,8285142,0,0,0,0,0,0
23/04/2022,Jammu and Kashmir,22570969,845008,896,11246521,10946735,12188607,10000564,4080,2951225,19096531,0,305,12709957,4943264,2810037,0,0,0,0,0,0
23/04/2022,Madhya Pradesh,117265876,1004423,2486,60157167,56078672,60464195,55745204,26399,20760649,94277744,22536,3079,70596662,23470508,13774752,0,0,0,0,0,0
23/04/2022,Puducherry,1675167,249467,53,962850,693326,798011,857824,341,89494,1559289,0,34,904006,401963,256756,0,0,0,0,0,0
23/04/2022,Manipur,2827523,21207,59,1553514,1197896,1410029,1340690,691,163776,2643408,2610,174,1652456,657842,362667,0,0,0,0,0,0
23/04/2022,Arunachal Pradesh,1680904,17831,47,903526,748969,897125,755017,353,97519,1574878,0,300,1110461,352005,135452,0,0,0,0,0,0
23/04/2022,Punjab,41856162,2287117,1851,23465414,17879794,22053257,19286144,5802,6501738,34911024,15350,680,23909580,9463343,6482459,0,0,0,0,0,0
23/04/2022,Assam,44532400,1120898,1519,23866698,20315456,21738029,22437788,6324,6494617,37667171,2398,338,27689379,10006760,4666403,0,0,0,0,0,0
23/04/2022,Telangana,62244597,7471174,2488,32046515,29554579,30994037,30594617,12413,10194439,50708494,143907,5410,36056688,13627802,8285142,0,0,0,0,0,0
23/04/2022,Andaman and Nicobar Islands,690494,6549,27,340662,331845,358260,314132,114,42669,632476,0,13,395154,160621,84298,0,0,0,0,0,0
23/04/2022,Tripura,5266766,258494,217,2851576,2324768,2621664,2553892,785,411191,4777760,0,234,2773639,1432495,756195,0,0,0,0,0,0
23/04/2022,Arunachal Pradesh,1680904,17831,47,903526,748969,897125,755017,353,97519,1574878,0,300,1110461,352005,135452,0,0,0,0,0,0
23/04/2022,Jharkhand,39225245,761093,1059,23076944,15848885,19608069,19308450,9295,7903321,30746020,10875,3992,24098684,7746088,4653095,0,0,0,0,0,0
23/04/2022,Nagaland,1610652,16220,23,897609,685690,866367,716669,263,101210,1489261,7348,74,1054668,314125,147878,0,0,0,0,0,0
23/04/2022,Dadra and Nagar Haveli and Daman and Diu,1397206,19091,34,774425,612374,921088,465417,293,66952,1307993,0,0,138,1041344,209376,0,0,0,0,0,0
23/04/2022,Puducherry,1675167,249467,53,962850,693326,798011,857824,341,89494,1559289,0,34,904006,401963,256756,0,0,0,0,0,0
23/04/2022,Jharkhand,39225245,761093,1059,23076944,15848885,19608069,19308450,9295,7903321,30746020,10875,3992,24098684,7746088,4653095,0,0,0,0,0,0
23/04/2022,Tripura,5266766,258494,217,2851576,2324768,2621664,2553892,785,411191,4777760,0,234,2773639,1432495,756195,0,0,0,0,0,0
23/04/2022,Uttarakhand,17378498,328046,391,8799936,8103454,8672382,8224141,6856,2219578,14957010,4205,559,10374485,3396280,2586517,0,0,0,0,0,0
23/04/2022,Lakshadweep,122075,180,1,61395,57657,63372,55674,6,6912,113255,0,18,66581,30440,17781,0,0,0,0,0,0
23/04/2022,Manipur,2827523,21207,59,1553514,1197896,1410029,1340690,691,163776,2643408,2610,174,1652456,657842,362667,0,0,0,0,0,0
23/04/2022,Chandigarh,2109206,20410,40,1150308,923108,1177362,895645,409,112308,1979272,0,180,1348357,428092,236639,0,0,0,0,0,0
23/04/2022,Karnataka,105680609,6194848,3233,53901795,50177523,52661842,51398688,18719,17586956,86390572,114045,4857,60209137,23620328,15571145,0,0,0,0,0,0
23/04/2022,Ladakh,464924,1699,7,235821,192195,242725,185238,51,23424,433052,0,20,275565,84705,78295,0,0,0,0,0,0
23/04/2022,Assam,44532400,1120898,1519,23866698,20315456,21738029,22437788,6324,6494617,37667171,2398,338,27689379,10006760,4666403,0,0,0,0,0,0
23/04/2022,Odisha,65300055,1736873,1756,34356414,29858044,31529728,32669465,15226,11030792,52893811,5954,936,35606389,14850334,9981897,0,0,0,0,0,0
23/04/2022,Meghalaya,2442021,95284,119,1390274,1016809,1233291,1173481,311,95799,2334617,0,322,1649490,505851,194824,0,0,0,0,0,0
23/04/2022,Haryana,42440429,1264709,950,23294820,18779635,22970495,19094634,9316,7959723,34053596,82791,1751,26294389,8203386,5818980,0,0,0,0,0,0
23/04/2022,Ladakh,464924,1699,7,235821,192195,242725,185238,51,23424,433052,0,20,275565,84705,78295,0,0,0,0,0,0
23/04/2022,Jammu and Kashmir,22570969,845008,896,11246521,10946735,12188607,10000564,4080,2951225,19096531,0,305,12709957,4943264,2810037,0,0,0,0,0,0
23/04/2022,Lakshadweep,122075,180,1,61395,57657,63372,55674,6,6912,113255,0,18,66581,30440,17781,0,0,0,0,0,0
23/04/2022,West Bengal,137152713,1366365,1797,72577832,62158853,65906719,68804828,25011,19475801,115263927,84862,5024,75461019,33110911,20073571,0,0,0,0,0,0
23/04/2022,Jharkhand,39225245,761093,1059,23076944,15848885,19608069,19308450,9295,7903321,30746020,10875,3992,24098684,7746088,4653095,0,0,0,0,0,0
23/04/2022,Gujarat,107195183,1859031,2048,53799277,50840778,57010097,47610645,19180,16895333,88386177,32526,2911,60932729,23543657,15166273,0,0,0,0,0,0
23/04/2022,Chhattisgarh,38788544,2296094,1951,20524099,17798000,18903224,19413640,5225,6320137,31700712,9734,2100,21957392,9249953,4856054,0,0,0,0,0,0
23/04/2022,Sikkim,1144111,3500,6,582685,525619,601880,506011,410,67636,1058844,0,356,724692,214431,136779,0,0,0,0,0,0
23/04/2022,Ladakh,464924,1699,7,235821,192195,242725,185238,51,23424,433052,0,20,275565,84705,78295,0,0,0,0,0,0
23/04/2022,Punjab,41856162,2287117,1851,23465414,17879794,22053257,19286144,5802,6501738,34911024,15350,680,23909580,9463343,6482459,0,0,0,0,0,0
23/04/2022,Delhi,33182879,332683,772,17926823,14605679,18416526,14103615,12335,8374993,24152871,93949,1527,21269994,6299294,3228449,0,0,0,0,0,0
23/04/2022,Tamil Nadu,104578372,2955425,2516,57867408,45923919,50599038,53171692,20552,17212644,85716391,99077,1054,58570248,25212077,15105395,0,0,0,0,0,0
23/04/2022,Goa,2717585,14481,25,1427343,1251522,1486953,1191626,282,157231,2524161,0,634,1573555,600376,416014,0,0,0,0,0,0
23/04/2022,Chhattisgarh,38788544,2296094,1951,20524099,17798000,18903224,19413640,5225,6320137,31700712,9734,2100,21957392,9249953,4856054,0,0,0,0,0,0
23/04/2022,Sikkim,1144111,3500,6,582685,525619,601880,506011,410,67636,1058844,0,356,724692,214431,136779,0,0,0,0,0,0
23/04/2022,Odisha,65300055,1736873,1756,34356414,29858044,31529728,32669465,15226,11030792,52893811,5954,936,35606389,14850334,9981897,0,0,0,0,0,0
23/04/2022,Bihar,127851709,5128971,4143,69676675,57135848,61937567,64844879,30030,20976984,104532560,13090,567,75217832,23934822,17773559,0,0,0,0,0,0
23/04/2022,Maharashtra,163925028,5098007,4308,90150456,71605340,85914243,75806281,35207,26393264,135021187,265038,6282,93252291,35880091,26029980,0,0,0,0,0,0
23/04/2022,Tamil Nadu,104578372,2955425,2516,57867408,45923919,50599038,53171692,20552,17212644,85716391,99077,1054,58570248,25212077,15105395,0,0,0,0,0,0
23/04/2022,Nagaland,1610652,16220,23,897609,685690,866367,716669,263,101210,1489261,7348,74,1054668,314125,147878,0,0,0,0,0,0
23/04/2022,Dadra and Nagar Haveli and Daman and Diu,1397206,19091,34,774425,612374,921088,465417,293,66952,1307993,0,0,138,1041344,209376,0,0,0,0,0,0
23/04/2022,Nagaland,1610652,16220,23,897609,685690,866367,716669,263,101210,1489261,7348,74,1054668,314125,147878,0,0,0,0,0,0
23/04/2022,West Bengal,137152713,1366365,1797,72577832,62158853,65906719,68804828,25011,19475801,115263927,84862,5024,75461019,33110911,20073571,0,0,0,0,0,0
23/04/2022,Haryana,42440429,1264709,950,23294820,18779635,22970495,19094634,9316,7959723,34053596,82791,1751,26294389,8203386,5818980,0,0,0,0,0,0
23/04/2022,Uttarakhand,17378498,328046,391,8799936,8103454,8672382,8224141,6856,2219578,14957010,4205,559,10374485,3396280,2586517,0,0,0,0,0,0
23/04/2022,Telangana,62244597,7471174,2488,32046515,29554579,30994037,30594617,12413,10194439,50708494,143907,5410,36056688,13627802,8285142,0,0,0,0,0,0
23/04/2022,Goa,2717585,14481,25,1427343,1251522,1486953,1191626,282,157231,2524161,0,634,1573555,600376,416014,0,0,0,0,0,0
23/04/2022,Odisha,65300055,1736873,1756,34356414,29858044,31529728,32669465,15226,11030792,52893811,5954,936,35606389,14850334,9981897,0,0,0,0,0,0
23/04/2022,Andhra Pradesh,93058718,5062802,2070,44557204,46490184,44069733,46959710,17888,17596232,73211218,63714,1609,47353299,24897929,13570810,0,0,0,0,0,0
23/04/2022,Andhra Pradesh,93058718,5062802,2070,44557204,46490184,44069733,46959710,17888,17596232,73211218,63714,1609,47353299,24897929,13570810,0,0,0,0,0,0
23/04/2022,Punjab,41856162,2287117,1851,23465414,17879794,22053257,19286144,5802,6501738,34911024,15350,680,23909580,9463343,6482459,0,0,0,0,0,0
23/04/2022,Nagaland,1610652,16220,23,897609,685690,866367,716669,263,101210,1489261,7348,74,1054668,314125,147878,0,0,0,0,0,0
23/04/2022,West Bengal,137152713,1366365,1797,72577832,62158853,65906719,68804828,25011,19475801,115263927,84862,5024,75461019,33110911,20073571,0,0,0,0,0,0
23/04/2022,Kerala,53950656,436968,831,28329180,24202927,25052311,27464633,15129,6826142,46872944,72418,3060,25183950,14090660,12510007,0,0,0,0,0,0
23/04/2022,Uttarakhand,17378498,328046,391,8799936,8103454,8672382,8224141,6856,2219578,14957010,4205,559,10374485,3396280,2586517,0,0,0,0,0,0
23/04/2022,Tamil Nadu,104578372,2955425,2516,57867408,45923919,50599038,53171692,20552,17212644,85716391,99077,1054,58570248,25212077,15105395,0,0,0,0,0,0
23/04/2022,West Bengal,137152713,1366365,1797,72577832,62158853,65906719,68804828,25011,19475801,115263927,84862,5024,75461019,33110911,20073571,0,0,0,0,0,0
23/04/2022,Uttar Pradesh,310830395,15020915,8581,170346178,137797524,158364394,149658424,120603,60703760,245831442,54966,3491,188288872,60892696,35217155,0,0,0,0,0,0
23/04/2022,Tamil Nadu,104578372,2955425,2516,57867408,45923919,50599038,53171692,20552,17212644,85716391,99077,1054,58570248,25212077,15105395,0,0,0,0,0,0
23/04/2022,Arunachal Pradesh,1680904,17831,47,903526,748969,897125,755017,353,97519,1574878,0,300,1110461,352005,135452,0,0,0,0,0,0
23/04/2022,Jammu and Kashmir,22570969,845008,896,11246521,10946735,12188607,10000564,4080,2951225,19096531,0,305,12709957,4943264,2810037,0,0,0,0,0,0
23/04/2022,Rajasthan,104013193,3605120,3685,55986505,46405692,52583539,49786589,21919,17229866,84864750,18624,1796,59325454,20869310,16086720,0,0,0,0,0,0
23/04/2022,Sikkim,1144111,3500,6,582685,525619,601880,506011,410,67636,1058844,0,356,724692,214431,136779,0,0,0,0,0,0
23/04/2022,Gujarat,107195183,1859031,2048,53799277,50840778,57010097,47610645,19180,16895333,88386177,32526,2911,60932729,23543657,15166273,0,0,0,0,0,0
23/04/2022,Bihar,127851709,5128971,4143,69676675,57135848,61937567,64844879,30030,20976984,104532560,13090,567,75217832,23934822,17773559,0,0,0,0,0,0
23/04/2022,Andaman and Nicobar Islands,690494,6549,27,340662,331845,358260,314132,114,42669,632476,0,13,395154,160621,84298,0,0,0,0,0,0
23/04/2022,Bihar,127851709,5128971,4143,69676675,57135848,61937567,64844879,30030,20976984,104532560,13090,567,75217832,23934822,17773559,0,0,0,0,0,0
23/04/2022,Punjab,41856162,2287117,1851,23465414,17879794,22053257,19286144,5802,6501738,34911024,15350,680,23909580,9463343,6482459,0,0,0,0,0,0
23/04/2022,Mizoram,1568887,4645,6,859842,675554,768809,766290,296,92155,1448993,0,1229,932153,322296,200677,0,0,0,0,0,0
